YEAR,STATE_CODE,race,MEM_,OSS_,pct_
1988,MN,HP,0,0,
1988,MN,MR,0,0,
1988,MN,WH,232670,12855,6
1988,MN,total,271415,18500,7
1988,MO,AI,895,20,2
1988,MO,AS,5740,95,2
1988,MO,BL,114700,13295,12
1988,MO,HI,4740,280,6
1988,MO,HP,0,0,
1988,MO,MR,0,0,
1988,MO,WH,387390,14110,4
1988,MO,total,513465,27795,5
1988,MS,AI,215,10,5
1988,MS,AS,850,15,2
1988,MS,BL,110405,6715,6
1988,MS,HI,245,15,6
1988,MS,HP,0,0,
1988,MS,MR,0,0,
1988,MS,WH,96815,4290,4
1988,MS,total,208535,11045,5
1988,MT,AI,8410,265,3
1988,MT,AS,575,10,2
1988,MT,BL,305,10,3
1988,MT,HI,1150,65,6
1988,MT,HP,0,0,
1988,MT,MR,0,0,
1988,MT,WH,81490,1995,2
1988,MT,total,91935,2345,3
1988,NC,AI,12520,615,5
1988,NC,AS,5495,65,1
1988,NC,BL,180945,12865,7
1988,NC,HI,3305,80,2
1988,NC,HP,0,0,
1988,NC,MR,0,0,
1988,NC,WH,360525,13390,4
1988,NC,total,562785,27020,5
1988,ND,AI,3820,250,7
1988,ND,AS,665,5,1
1988,ND,BL,700,15,2
1988,ND,HI,445,5,1
1988,ND,HP,0,0,
1988,ND,MR,0,0,
1988,ND,WH,67335,680,1
1988,ND,total,72965,955,1
1988,NE,AI,2225,100,4
1988,NE,AS,1990,30,2
1988,NE,BL,13640,1545,11
1988,NE,HI,5025,190,4
1988,NE,HP,0,0,
1988,NE,MR,0,0,
1988,NE,WH,152420,3995,3
1988,NE,total,175300,5860,3
1988,NH,AI,50,0,
1988,NH,AS,745,10,1
1988,NH,BL,805,45,6
1988,NH,HI,615,30,5
1988,NH,HP,0,0,
1988,NH,MR,0,0,
1988,NH,WH,72655,2680,4
1988,NH,total,74870,2765,4
1988,NJ,AI,480,25,5
1988,NJ,AS,17450,180,1
1988,NJ,BL,99640,8275,8
1988,NJ,HI,68330,3125,5
1988,NJ,HP,0,0,
1988,NJ,MR,0,0,
1988,NJ,WH,227155,11760,5
1988,NJ,total,413055,23360,6
1988,NM,AI,21805,1265,6
1988,NM,AS,2475,40,2
1988,NM,BL,6165,445,7
1988,NM,HI,95170,4780,5
1988,NM,HP,0,0,
1988,NM,MR,0,0,
1988,NM,WH,101745,3565,4
1988,NM,total,227355,10100,4
1988,NV,AI,2225,85,4
1988,NV,AS,5710,100,2
1988,NV,BL,16445,960,6
1988,NV,HI,12995,345,3
1988,NV,HP,0,0,
1988,NV,MR,0,0,
1988,NV,WH,111950,3130,3
1988,NV,total,149325,4620,3
1988,NY,AI,2515,85,3
1988,NY,AS,78645,1035,1
1988,NY,BL,417905,27550,7
1988,NY,HI,343030,12105,4
1988,NY,HP,0,0,
1988,NY,MR,0,0,
1988,NY,WH,586985,18390,3
1988,NY,total,1429075,59160,4
1988,OH,AI,900,40,4
1988,OH,AS,8695,175,2
1988,OH,BL,202685,24925,12
1988,OH,HI,13995,1025,7
1988,OH,HP,0,0,
1988,OH,MR,0,0,
1988,OH,WH,621700,39175,6
1988,OH,total,847975,65340,8
1988,OK,AI,29090,670,2
1988,OK,AS,4005,70,2
1988,OK,BL,41855,4735,11
1988,OK,HI,8615,335,4
1988,OK,HP,0,0,
1988,OK,MR,0,0,
1988,OK,WH,197395,6055,3
1988,OK,total,280955,11865,4
1988,OR,AI,4525,285,6
1988,OR,AS,7735,170,2
1988,OR,BL,9350,755,8
1988,OR,HI,7650,340,4
1988,OR,HP,0,0,
1988,OR,MR,0,0,
1988,OR,WH,201370,9180,5
1988,OR,total,230625,10730,5
1988,PA,AI,485,25,5
1988,PA,AS,13475,275,2
1988,PA,BL,158640,26890,17
1988,PA,HI,23455,2960,13
1988,PA,HP,0,0,
1988,PA,MR,0,0,
1988,PA,WH,428475,23215,5
1988,PA,total,624530,53370,9
1988,RI,AI,215,5,2
1988,RI,AS,3045,25,1
1988,RI,BL,6450,355,6
1988,RI,HI,4540,145,3
1988,RI,HP,0,0,
1988,RI,MR,0,0,
1988,RI,WH,58260,3290,6
1988,RI,total,72515,3820,5
1988,SC,AI,480,25,5
1988,SC,AS,2935,35,1
1988,SC,BL,149720,14605,10
1988,SC,HI,1480,40,3
1988,SC,HP,0,0,
1988,SC,MR,0,0,
1988,SC,WH,226420,12505,6
1988,SC,total,381035,27215,7
1988,SD,AI,7805,205,3
1988,SD,AS,535,5,1
1988,SD,BL,400,10,3
1988,SD,HI,335,15,4
1988,SD,HP,0,0,
1988,SD,MR,0,0,
1988,SD,WH,61290,825,1
1988,SD,total,70365,1055,1
1988,TN,AI,350,10,3
1988,TN,AS,4790,90,2
1988,TN,BL,161200,15510,10
1988,TN,HI,1305,55,4
1988,TN,HP,0,0,
1988,TN,MR,0,0,
1988,TN,WH,391490,16545,4
1988,TN,total,559135,32210,6
1988,TX,AI,3295,35,1
1988,TX,AS,40940,355,1
1988,TX,BL,332500,14435,4
1988,TX,HI,707945,19100,3
1988,TX,HP,0,0,
1988,TX,MR,0,0,
1988,TX,WH,821475,12405,2
1988,TX,total,1906155,46330,2
1988,UT,AI,5130,130,3
1988,UT,AS,7280,140,2
1988,UT,BL,2180,120,6
1988,UT,HI,14550,675,5
1988,UT,HP,0,0,
1988,UT,MR,0,0,
1988,UT,WH,340200,6645,2
1988,UT,total,369345,7705,2
1988,VA,AI,805,40,5
1988,VA,AS,25790,775,3
1988,VA,BL,157690,18405,12
1988,VA,HI,13820,615,4
1988,VA,HP,0,0,
1988,VA,MR,0,0,
1988,VA,WH,414240,25615,6
1988,VA,total,612350,45450,7
1988,VT,AI,310,15,5
1988,VT,AS,265,5,2
1988,VT,BL,165,10,6
1988,VT,HI,125,5,4
1988,VT,HP,0,0,
1988,VT,MR,0,0,
1988,VT,WH,39605,1500,4
1988,VT,total,40470,1540,4
1988,WA,AI,9530,475,5
1988,WA,AS,20715,535,3
1988,WA,BL,20465,1805,9
1988,WA,HI,17320,620,4
1988,WA,HP,0,0,
1988,WA,MR,0,0,
1988,WA,WH,257030,10520,4
1988,WA,total,325060,13955,4
1988,WI,AI,4080,225,6
1988,WI,AS,6150,45,1
1988,WI,BL,57650,6840,12
1988,WI,HI,11645,905,8
1988,WI,HP,0,0,
1988,WI,MR,0,0,
1988,WI,WH,219035,7190,3
1988,WI,total,298560,15200,5
1988,WV,AI,95,0,
1988,WV,AS,985,5,1
1988,WV,BL,8155,655,8
1988,WV,HI,295,10,3
1988,WV,HP,0,0,
1988,WV,MR,0,0,
1988,WV,WH,189180,8675,5
1988,WV,total,198715,9345,5
1988,WY,AI,1150,25,2
1988,WY,AS,480,10,2
1988,WY,BL,765,50,7
1988,WY,HI,4050,125,3
1988,WY,HP,0,0,
1988,WY,MR,0,0,
1988,WY,WH,56770,1500,3
1988,WY,total,63215,1715,3
1990,AK,AI,9100,575,6
1990,AK,AS,3300,200,6
1990,AK,BL,4660,655,14
1990,AK,HI,1965,190,10
1990,AK,HP,0,0,
1990,AK,MR,0,0,
1990,AK,WH,54875,3405,6
1990,AK,total,73895,5025,7
1990,AL,AI,5600,75,1
1990,AL,AS,2110,30,1
1990,AL,BL,195145,17270,9
1990,AL,HI,1015,20,2
1990,AL,HP,0,0,
1990,AL,MR,0,0,
1990,AL,WH,343580,13115,4
1990,AL,total,547445,30510,6
1990,AR,AI,355,5,1
1990,AR,AS,1130,10,1
1990,AR,BL,58230,4115,7
1990,AR,HI,810,20,2
1990,AR,HP,0,0,
1990,AR,MR,0,0,
1990,AR,WH,119445,3730,3
1990,AR,total,179975,7880,4
1990,AZ,AI,23255,785,3
1990,AZ,AS,6765,130,2
1990,AZ,BL,17225,1065,6
1990,AZ,HI,97565,3660,4
1990,AZ,HP,0,0,
1990,AZ,MR,0,0,
1990,AZ,WH,267910,8490,3
1990,AZ,total,412725,14130,3
1990,CA,AI,20785,1390,7
1990,CA,AS,369795,10325,3
1990,CA,BL,327430,42335,13
1990,CA,HI,1172550,71340,6
1990,CA,HP,0,0,
1990,CA,MR,0,0,
1990,CA,WH,1176425,69080,6
1990,CA,total,3066985,194470,6
1990,CO,AI,3895,210,5
1990,CO,AS,10850,275,3
1990,CO,BL,27660,3550,13
1990,CO,HI,68280,5065,7
1990,CO,HP,0,0,
1990,CO,MR,0,0,
1990,CO,WH,285725,10410,4
1990,CO,total,396405,19515,5
1990,CT,AI,270,10,4
1990,CT,AS,4945,90,2
1990,CT,BL,27905,3775,14
1990,CT,HI,22735,2890,13
1990,CT,HP,0,0,
1990,CT,MR,0,0,
1990,CT,WH,141090,5450,4
1990,CT,total,196945,12215,6
1990,DC,AI,70,0,
1990,DC,AS,735,0,
1990,DC,BL,70405,805,1
1990,DC,HI,3845,30,1
1990,DC,HP,0,0,
1990,DC,MR,0,0,
1990,DC,WH,3220,10,0
1990,DC,total,78280,840,1
1990,DE,AI,95,0,
1990,DE,AS,1250,10,1
1990,DE,BL,17760,1540,9
1990,DE,HI,2110,175,8
1990,DE,HP,0,0,
1990,DE,MR,0,0,
1990,DE,WH,40805,1515,4
1990,DE,total,62020,3240,5
1990,FL,AI,2775,185,7
1990,FL,AS,27350,845,3
1990,FL,BL,426535,57535,13
1990,FL,HI,223750,11900,5
1990,FL,HP,0,0,
1990,FL,MR,0,0,
1990,FL,WH,1045910,67585,6
1990,FL,total,1726320,138050,8
1990,GA,AI,860,15,2
1990,GA,AS,12305,265,2
1990,GA,BL,308625,26290,9
1990,GA,HI,9165,410,4
1990,GA,HP,0,0,
1990,GA,MR,0,0,
1990,GA,WH,496205,21525,4
1990,GA,total,827165,48505,6
1990,HI,AI,680,90,13
1990,HI,AS,137620,10270,7
1990,HI,BL,4865,480,10
1990,HI,HI,4610,515,11
1990,HI,HP,0,0,
1990,HI,MR,0,0,
1990,HI,WH,40950,3170,8
1990,HI,total,188730,14520,8
1990,IA,AI,410,25,6
1990,IA,AS,3050,95,3
1990,IA,BL,8365,1205,14
1990,IA,HI,2580,160,6
1990,IA,HP,0,0,
1990,IA,MR,0,0,
1990,IA,WH,143825,5425,4
1990,IA,total,158230,6910,4
1990,ID,AI,875,30,3
1990,ID,AS,845,15,2
1990,ID,BL,265,15,6
1990,ID,HI,4650,195,4
1990,ID,HP,0,0,
1990,ID,MR,0,0,
1990,ID,WH,78695,1320,2
1990,ID,total,85330,1580,2
1990,IL,AI,2410,80,3
1990,IL,AS,30120,610,2
1990,IL,BL,300905,21965,7
1990,IL,HI,134810,5235,4
1990,IL,HP,0,0,
1990,IL,MR,0,0,
1990,IL,WH,458090,17330,4
1990,IL,total,926330,45220,5
1990,IN,AI,685,55,8
1990,IN,AS,4205,75,2
1990,IN,BL,92120,11860,13
1990,IN,HI,12675,1665,13
1990,IN,HP,0,0,
1990,IN,MR,0,0,
1990,IN,WH,397475,22555,6
1990,IN,total,507165,36215,7
1990,KS,AI,2165,125,6
1990,KS,AS,4855,115,2
1990,KS,BL,29595,3855,13
1990,KS,HI,9825,560,6
1990,KS,HP,0,0,
1990,KS,MR,0,0,
1990,KS,WH,163185,5820,4
1990,KS,total,209620,10470,5
1990,KY,AI,215,0,
1990,KY,AS,2325,10,0
1990,KY,BL,43230,2640,6
1990,KY,HI,870,10,1
1990,KY,HP,0,0,
1990,KY,MR,0,0,
1990,KY,WH,287115,7685,3
1990,KY,total,333755,10345,3
1990,LA,AI,1165,55,5
1990,LA,AS,7780,240,3
1990,LA,BL,282255,35125,12
1990,LA,HI,6290,540,9
1990,LA,HP,0,0,
1990,LA,MR,0,0,
1990,LA,WH,308920,22250,7
1990,LA,total,606410,58210,10
1990,MA,AI,635,35,6
1990,MA,AS,14305,185,1
1990,MA,BL,41420,2735,7
1990,MA,HI,33705,2210,7
1990,MA,HP,0,0,
1990,MA,MR,0,0,
1990,MA,WH,244750,9375,4
1990,MA,total,334815,14540,4
1990,MD,AI,1460,80,5
1990,MD,AS,24340,380,2
1990,MD,BL,225420,22195,10
1990,MD,HI,16315,530,3
1990,MD,HP,0,0,
1990,MD,MR,0,0,
1990,MD,WH,376995,18590,5
1990,MD,total,644535,41775,6
1990,ME,AI,115,5,4
1990,ME,AS,570,5,1
1990,ME,BL,345,10,3
1990,ME,HI,165,0,
1990,ME,HP,0,0,
1990,ME,MR,0,0,
1990,ME,WH,34455,810,2
1990,ME,total,35645,835,2
1990,MI,AI,5110,190,4
1990,MI,AS,9375,130,1
1990,MI,BL,212405,12920,6
1990,MI,HI,17375,780,4
1990,MI,HP,0,0,
1990,MI,MR,0,0,
1990,MI,WH,477160,24390,5
1990,MI,total,721425,38415,5
1990,MN,AI,6850,870,13
1990,MN,AS,15355,405,3
1990,MN,BL,19240,4180,22
1990,MN,HI,5110,225,4
1990,MN,HP,0,0,
1990,MN,MR,0,0,
1990,MN,WH,287155,11825,4
1990,MN,total,333710,17505,5
1990,MO,AI,690,30,4
1990,MO,AS,5445,80,1
1990,MO,BL,114275,14680,13
1990,MO,HI,4045,225,6
1990,MO,HP,0,0,
1990,MO,MR,0,0,
1990,MO,WH,304845,11440,4
1990,MO,total,429300,26455,6
1990,MS,AI,450,30,7
1990,MS,AS,1400,45,3
1990,MS,BL,148845,11160,7
1990,MS,HI,375,20,5
1990,MS,HP,0,0,
1990,MS,MR,0,0,
1990,MS,WH,124805,5355,4
1990,MS,total,275875,16605,6
1990,MT,AI,3320,115,3
1990,MT,AS,480,5,1
1990,MT,BL,320,15,5
1990,MT,HI,535,20,4
1990,MT,HP,0,0,
1990,MT,MR,0,0,
1990,MT,WH,49060,825,2
1990,MT,total,53715,980,2
1990,NC,AI,14695,930,6
1990,NC,AS,7370,110,1
1990,NC,BL,222165,17320,8
1990,NC,HI,5695,150,3
1990,NC,HP,0,0,
1990,NC,MR,0,0,
1990,NC,WH,433595,16440,4
1990,NC,total,683525,34945,5
1990,ND,AI,865,10,1
1990,ND,AS,450,5,1
1990,ND,BL,605,15,2
1990,ND,HI,375,5,1
1990,ND,HP,0,0,
1990,ND,MR,0,0,
1990,ND,WH,31195,135,0
1990,ND,total,33490,165,0
1990,NE,AI,1150,70,6
1990,NE,AS,1480,15,1
1990,NE,BL,13235,1540,12
1990,NE,HI,2990,130,4
1990,NE,HP,0,0,
1990,NE,MR,0,0,
1990,NE,WH,97315,2570,3
1990,NE,total,116170,4320,4
1990,NH,AI,115,5,4
1990,NH,AS,595,10,2
1990,NH,BL,635,60,9
1990,NH,HI,670,60,9
1990,NH,HP,0,0,
1990,NH,MR,0,0,
1990,NH,WH,40590,1700,4
1990,NH,total,42600,1835,4
1990,NJ,AI,370,50,14
1990,NJ,AS,18780,290,2
1990,NJ,BL,107990,10750,10
1990,NJ,HI,72215,3995,6
1990,NJ,HP,0,0,
1990,NJ,MR,0,0,
1990,NJ,WH,255655,13935,5
1990,NJ,total,455010,29025,6
1990,NM,AI,13530,555,4
1990,NM,AS,1840,20,1
1990,NM,BL,3615,305,8
1990,NM,HI,71825,4640,6
1990,NM,HP,0,0,
1990,NM,MR,0,0,
1990,NM,WH,74260,2695,4
1990,NM,total,165070,8210,5
1990,NV,AI,1630,85,5
1990,NV,AS,4930,70,1
1990,NV,BL,16720,765,5
1990,NV,HI,16140,275,2
1990,NV,HP,0,0,
1990,NV,MR,0,0,
1990,NV,WH,93215,1440,2
1990,NV,total,132635,2630,2
1990,NY,AI,3310,125,4
1990,NY,AS,90690,190,0
1990,NY,BL,454550,9775,2
1990,NY,HI,370600,2640,1
1990,NY,HP,0,0,
1990,NY,MR,0,0,
1990,NY,WH,694045,16755,2
1990,NY,total,1613190,29480,2
1990,OH,AI,1345,175,13
1990,OH,AS,8385,165,2
1990,OH,BL,213195,32840,15
1990,OH,HI,15145,1315,9
1990,OH,HP,0,0,
1990,OH,MR,0,0,
1990,OH,WH,540295,34055,6
1990,OH,total,778365,68550,9
1990,OK,AI,20015,435,2
1990,OK,AS,3160,60,2
1990,OK,BL,34595,3140,9
1990,OK,HI,6900,370,5
1990,OK,HP,0,0,
1990,OK,MR,0,0,
1990,OK,WH,137190,3720,3
1990,OK,total,201865,7725,4
1990,OR,AI,4515,325,7
1990,OR,AS,6990,125,2
1990,OR,BL,9375,835,9
1990,OR,HI,8890,420,5
1990,OR,HP,0,0,
1990,OR,MR,0,0,
1990,OR,WH,173370,7235,4
1990,OR,total,203140,8935,4
1990,PA,AI,735,40,5
1990,PA,AS,17245,450,3
1990,PA,BL,173610,31145,18
1990,PA,HI,33350,3955,12
1990,PA,HP,0,0,
1990,PA,MR,0,0,
1990,PA,WH,551450,24150,4
1990,PA,total,776390,59745,8
1990,RI,AI,95,5,5
1990,RI,AS,605,15,2
1990,RI,BL,695,75,11
1990,RI,HI,1440,115,8
1990,RI,HP,0,0,
1990,RI,MR,0,0,
1990,RI,WH,32150,1880,6
1990,RI,total,34985,2090,6
1990,SC,AI,455,25,5
1990,SC,AS,2535,40,2
1990,SC,BL,153760,16785,11
1990,SC,HI,1700,100,6
1990,SC,HP,0,0,
1990,SC,MR,0,0,
1990,SC,WH,210170,11625,6
1990,SC,total,368620,28580,8
1990,SD,AI,870,45,5
1990,SD,AS,145,0,
1990,SD,BL,60,5,8
1990,SD,HI,70,5,7
1990,SD,HP,0,0,
1990,SD,MR,0,0,
1990,SD,WH,16135,200,1
1990,SD,total,17280,255,1
1990,TN,AI,340,10,3
1990,TN,AS,5020,115,2
1990,TN,BL,163380,18875,12
1990,TN,HI,1880,60,3
1990,TN,HP,0,0,
1990,TN,MR,0,0,
1990,TN,WH,373610,18180,5
1990,TN,total,544230,37240,7
1990,TX,AI,3940,60,2
1990,TX,AS,55025,575,1
1990,TX,BL,376730,23445,6
1990,TX,HI,832555,31460,4
1990,TX,HP,0,0,
1990,TX,MR,0,0,
1990,TX,WH,971420,19800,2
1990,TX,total,2239670,75345,3
1990,UT,AI,3155,80,3
1990,UT,AS,6040,135,2
1990,UT,BL,1535,45,3
1990,UT,HI,11045,340,3
1990,UT,HP,0,0,
1990,UT,MR,0,0,
1990,UT,WH,322470,4830,1
1990,UT,total,344245,5430,2
1990,VA,AI,1185,30,3
1990,VA,AS,30110,655,2
1990,VA,BL,182145,19665,11
1990,VA,HI,19965,815,4
1990,VA,HP,0,0,
1990,VA,MR,0,0,
1990,VA,WH,477950,21670,5
1990,VA,total,711355,42830,6
1990,VT,AI,10,0,
1990,VT,AS,175,5,3
1990,VT,BL,115,5,4
1990,VT,HI,40,0,
1990,VT,HP,0,0,
1990,VT,MR,0,0,
1990,VT,WH,16285,530,3
1990,VT,total,16620,540,3
1990,WA,AI,10845,675,6
1990,WA,AS,34435,845,2
1990,WA,BL,29000,2435,8
1990,WA,HI,20445,880,4
1990,WA,HP,0,0,
1990,WA,MR,0,0,
1990,WA,WH,393145,14190,4
1990,WA,total,487870,19020,4
1990,WI,AI,4745,385,8
1990,WI,AS,9875,100,1
1990,WI,BL,60775,7375,12
1990,WI,HI,14155,970,7
1990,WI,HP,0,0,
1990,WI,MR,0,0,
1990,WI,WH,287400,10920,4
1990,WI,total,376950,19755,5
1990,WV,AI,95,5,5
1990,WV,AS,940,10,1
1990,WV,BL,9255,655,7
1990,WV,HI,395,5,1
1990,WV,HP,0,0,
1990,WV,MR,0,0,
1990,WV,WH,186640,8215,4
1990,WV,total,197325,8890,5
1990,WY,AI,595,25,4
1990,WY,AS,245,5,2
1990,WY,BL,265,20,8
1990,WY,HI,2585,40,2
1990,WY,HP,0,0,
1990,WY,MR,0,0,
1990,WY,WH,37725,750,2
1990,WY,total,41415,840,2
1992,AK,AI,17185,720,4
1992,AK,AS,4445,225,5
1992,AK,BL,5530,640,12
1992,AK,HI,2610,200,8
1992,AK,HP,0,0,
1992,AK,MR,0,0,
1992,AK,WH,74425,3690,5
1992,AK,total,104195,5480,5
1992,AL,AI,4815,115,2
1992,AL,AS,3110,45,1
1992,AL,BL,193665,23895,12
1992,AL,HI,1425,40,3
1992,AL,HP,0,0,
1992,AL,MR,0,0,
1992,AL,WH,325075,12835,4
1992,AL,total,528085,36930,7
1992,AR,AI,1160,115,10
1992,AR,AS,2535,75,3
1992,AR,BL,75905,9410,12
1992,AR,HI,2030,70,3
1992,AR,HP,0,0,
1992,AR,MR,0,0,
1992,AR,WH,187135,8750,5
1992,AR,total,268765,18430,7
1992,AZ,AI,33490,1705,5
1992,AZ,AS,9425,250,3
1992,AZ,BL,20800,1970,9
1992,AZ,HI,132190,8735,7
1992,AZ,HP,0,0,
1992,AZ,MR,0,0,
1992,AZ,WH,330615,14220,4
1992,AZ,total,526520,26875,5
1992,CA,AI,16555,1585,10
1992,CA,AS,329370,11190,3
1992,CA,BL,309930,52805,17
1992,CA,HI,1120600,87605,8
1992,CA,HP,0,0,
1992,CA,MR,0,0,
1992,CA,WH,940075,64435,7
1992,CA,total,2716525,217620,8
1992,CO,AI,5000,285,6
1992,CO,AS,13660,375,3
1992,CO,BL,30830,4675,15
1992,CO,HI,88150,6970,8
1992,CO,HP,0,0,
1992,CO,MR,0,0,
1992,CO,WH,392935,15025,4
1992,CO,total,530575,27330,5
1992,CT,AI,545,25,5
1992,CT,AS,6825,125,2
1992,CT,BL,39520,5085,13
1992,CT,HI,32910,3105,9
1992,CT,HP,0,0,
1992,CT,MR,0,0,
1992,CT,WH,183050,7305,4
1992,CT,total,262850,15640,6
1992,DC,AI,10,0,
1992,DC,AS,930,0,
1992,DC,BL,66185,1305,2
1992,DC,HI,4155,35,1
1992,DC,HP,0,0,
1992,DC,MR,0,0,
1992,DC,WH,2855,25,1
1992,DC,total,74140,1370,2
1992,DE,AI,170,5,3
1992,DE,AS,1760,35,2
1992,DE,BL,27450,3990,15
1992,DE,HI,3125,300,10
1992,DE,HP,0,0,
1992,DE,MR,0,0,
1992,DE,WH,65895,3965,6
1992,DE,total,98395,8295,8
1992,FL,AI,2840,235,8
1992,FL,AS,29780,960,3
1992,FL,BL,431680,59430,14
1992,FL,HI,246000,13630,6
1992,FL,HP,0,0,
1992,FL,MR,0,0,
1992,FL,WH,975915,63905,7
1992,FL,total,1686215,138155,8
1992,GA,AI,1275,45,4
1992,GA,AS,13960,335,2
1992,GA,BL,350375,38430,11
1992,GA,HI,11750,530,5
1992,GA,HP,0,0,
1992,GA,MR,0,0,
1992,GA,WH,478165,23145,5
1992,GA,total,855525,62485,7
1992,HI,AI,545,35,6
1992,HI,AS,114995,7455,6
1992,HI,BL,4290,225,5
1992,HI,HI,3905,290,7
1992,HI,HP,0,0,
1992,HI,MR,0,0,
1992,HI,WH,35415,1240,4
1992,HI,total,159155,9250,6
1992,IA,AI,1230,105,9
1992,IA,AS,5050,95,2
1992,IA,BL,12425,1730,14
1992,IA,HI,5110,270,5
1992,IA,HP,0,0,
1992,IA,MR,0,0,
1992,IA,WH,236705,7125,3
1992,IA,total,260520,9320,4
1992,ID,AI,2775,110,4
1992,ID,AS,1935,50,3
1992,ID,BL,845,35,4
1992,ID,HI,11300,755,7
1992,ID,HP,0,0,
1992,ID,MR,0,0,
1992,ID,WH,162205,4145,3
1992,ID,total,179065,5095,3
1992,IL,AI,1585,120,8
1992,IL,AS,30325,360,1
1992,IL,BL,293285,13850,5
1992,IL,HI,156015,3845,2
1992,IL,HP,0,0,
1992,IL,MR,0,0,
1992,IL,WH,478860,20175,4
1992,IL,total,960065,38350,4
1992,IN,AI,670,85,13
1992,IN,AS,3880,80,2
1992,IN,BL,82935,13135,16
1992,IN,HI,7365,700,10
1992,IN,HP,0,0,
1992,IN,MR,0,0,
1992,IN,WH,377550,22515,6
1992,IN,total,472400,36515,8
1992,KS,AI,3160,325,10
1992,KS,AS,7195,190,3
1992,KS,BL,34465,4940,14
1992,KS,HI,19415,1150,6
1992,KS,HP,0,0,
1992,KS,MR,0,0,
1992,KS,WH,249865,9165,4
1992,KS,total,314100,15770,5
1992,KY,AI,205,5,2
1992,KY,AS,2340,20,1
1992,KY,BL,43675,3485,8
1992,KY,HI,1075,15,1
1992,KY,HP,0,0,
1992,KY,MR,0,0,
1992,KY,WH,304075,10315,3
1992,KY,total,351365,13840,4
1992,LA,AI,3145,250,8
1992,LA,AS,8725,360,4
1992,LA,BL,274520,41730,15
1992,LA,HI,7540,695,9
1992,LA,HP,0,0,
1992,LA,MR,0,0,
1992,LA,WH,311015,22750,7
1992,LA,total,604940,65785,11
1992,MA,AI,735,25,3
1992,MA,AS,14465,215,1
1992,MA,BL,42660,3800,9
1992,MA,HI,30430,2570,8
1992,MA,HP,0,0,
1992,MA,MR,0,0,
1992,MA,WH,251505,10800,4
1992,MA,total,339795,17420,5
1992,MD,AI,1925,90,5
1992,MD,AS,27235,420,2
1992,MD,BL,239795,17800,7
1992,MD,HI,19775,675,3
1992,MD,HP,0,0,
1992,MD,MR,0,0,
1992,MD,WH,435475,20745,5
1992,MD,total,724200,39730,5
1992,ME,AI,750,60,8
1992,ME,AS,1235,20,2
1992,ME,BL,845,65,8
1992,ME,HI,415,20,5
1992,ME,HP,0,0,
1992,ME,MR,0,0,
1992,ME,WH,118655,3115,3
1992,ME,total,121900,3275,3
1992,MI,AI,5310,265,5
1992,MI,AS,9285,130,1
1992,MI,BL,204705,17015,8
1992,MI,HI,15080,1200,8
1992,MI,HP,0,0,
1992,MI,MR,0,0,
1992,MI,WH,386470,17070,4
1992,MI,total,620855,35685,6
1992,MN,AI,6940,415,6
1992,MN,AS,19715,310,2
1992,MN,BL,23960,2925,12
1992,MN,HI,7435,265,4
1992,MN,HP,0,0,
1992,MN,MR,0,0,
1992,MN,WH,375865,9530,3
1992,MN,total,433915,13440,3
1992,MO,AI,985,95,10
1992,MO,AS,6760,145,2
1992,MO,BL,114165,15490,14
1992,MO,HI,5165,325,6
1992,MO,HP,0,0,
1992,MO,MR,0,0,
1992,MO,WH,391555,17295,4
1992,MO,total,518630,33350,6
1992,MS,AI,525,230,44
1992,MS,AS,1185,30,3
1992,MS,BL,151660,20135,13
1992,MS,HI,545,40,7
1992,MS,HP,0,0,
1992,MS,MR,0,0,
1992,MS,WH,143365,8300,6
1992,MS,total,297280,28735,10
1992,MT,AI,7360,375,5
1992,MT,AS,790,10,1
1992,MT,BL,520,25,5
1992,MT,HI,1525,85,6
1992,MT,HP,0,0,
1992,MT,MR,0,0,
1992,MT,WH,91955,2280,2
1992,MT,total,102145,2770,3
1992,NC,AI,13995,1305,9
1992,NC,AS,7755,90,1
1992,NC,BL,201570,19770,10
1992,NC,HI,7095,185,3
1992,NC,HP,0,0,
1992,NC,MR,0,0,
1992,NC,WH,383130,15530,4
1992,NC,total,613545,36880,6
1992,ND,AI,4230,200,5
1992,ND,AS,720,10,1
1992,ND,BL,820,20,2
1992,ND,HI,560,5,1
1992,ND,HP,0,0,
1992,ND,MR,0,0,
1992,ND,WH,76200,665,1
1992,ND,total,82530,900,1
1992,NE,AI,2475,150,6
1992,NE,AS,2595,35,1
1992,NE,BL,15120,1005,7
1992,NE,HI,6495,205,3
1992,NE,HP,0,0,
1992,NE,MR,0,0,
1992,NE,WH,158850,3330,2
1992,NE,total,185535,4730,3
1992,NH,AI,260,5,2
1992,NH,AS,1330,20,2
1992,NH,BL,1140,110,10
1992,NH,HI,1495,90,6
1992,NH,HP,0,0,
1992,NH,MR,0,0,
1992,NH,WH,105320,3920,4
1992,NH,total,109540,4150,4
1992,NJ,AI,655,55,8
1992,NJ,AS,22595,400,2
1992,NJ,BL,110135,11510,10
1992,NJ,HI,75705,5105,7
1992,NJ,HP,0,0,
1992,NJ,MR,0,0,
1992,NJ,WH,255485,12500,5
1992,NJ,total,464575,29575,6
1992,NM,AI,26860,2210,8
1992,NM,AS,2760,65,2
1992,NM,BL,5980,590,10
1992,NM,HI,107470,7105,7
1992,NM,HP,0,0,
1992,NM,MR,0,0,
1992,NM,WH,105865,4465,4
1992,NM,total,248940,14430,6
